LLR_value	p_value	topic_words
8.402206364870114	0.0037476587230234636	['bernstein', 'ondes cérébrales', 'cérébrales', 'weller', 'steinhardt', 'ondes', 'zeltveg', 'lecteur ondes cérébrales', 'lecteur ondes', 'fléau']
8.232780589775793	0.004114045049803481	['livre', 'livres', 'littérature', 'auteur', 'écrire', 'écrivain', 'œuvre', 'écrit', 'lecteur', 'lire']
8.030724735330097	0.004599043386081339	['weller', 'franker', 'steinhardt', 'formation', 'transformationalisme', 'dollars', 'institut', 'moniteurs', 'bailor', 'séances']
7.877068467065732	0.005006557261877312	['red', 'noirs', 'blancs', 'viêt', 'ballard', 'noir', 'broederbond', 'blancs noirs', 'délégué', 'apartheid']
7.479881891475953	0.006239216426484421	['bovey', 'relivaux', 'mme graver', 'policier', 'ennuis', 'carte venait', 'police', 'graver', 'chiens', 'service ordre']
7.479881891475953	0.006239216426484421	['bégard', 'bonnot', 'rivet', 'gerfaut', 'fameux chèque', 'rupture gabrièle', 'trécesson', 'gabrièle', 'directeur production', 'association malfaiteurs']
7.355611226759265	0.006685377831310343	['murs', 'château', 'fenêtres', 'mur', 'étage', 'porte', 'maison', 'rue', 'entrée', 'maisons']
7.35193056926135	0.006699078111353421	['hastur', 'montray', 'terriens', 'hartani', 'comyn', 'tenebrosa', 'langue', 'langage', 'beckers', 'thendara']
7.35193056926135	0.006699078111353421	['tortue', 'ombres', 'torrent', 'murmura', 'plaid', 'tartine beurre cacahuète', 'pente devint raide', 'devint raide', 'chiot', 'tartine']
7.35193056926135	0.006699078111353421	['édit', 'huguenots', 'ronsard', 'médicis', 'royaume', 'françois', 'charry', 'réformés', 'châtel', 'cour']
7.35193056926135	0.006699078111353421	['kimble', 'tomne', 'jolis vêtements', 'séduisante', 'embrasser', 'songea', 'robe', 'aimait', 'vêtements', 'sensationnelle']
7.35193056926135	0.006699078111353421	['korwal', 'skiath', 'rassemblement', 'grid', 'khô', 'mælbach', 'demné', 'substance', 'böhninger', 'sleg']
7.295053848132831	0.006914469744054064	['akrèn', 'ennian', 'gogleth', 'nédan', 'taor', 'sieur', 'rojfessa', 'chaman', 'baltagui', 'dogmæl']
6.913275695927088	0.008555810638684228	['étang', 'sills', '80 100', 'mots croisés', 'ans', 'irthia', 'enfermé', 'deucalio', 'mue', 'wishman']
6.844222361955302	0.008892840066706214	['cordobân', 'sandwich jambon', 'lingard', 'gérald', 'shérif', 'gotobed', 'jambon', 'mercredi 27', 'vois mensonge', 'gedge']
6.8267926714569676	0.008980037685536341	['spinelli', 'mellors', 'trésor', 'führer', 'contemple', 'spinelli regarde', 'conseil administration', 'lève mains', 'reprend', 'vieilles connaissances']
6.8267926714569676	0.008980037685536341	['keraij', 'yor', 'keraïni', 'kerai', 'sehin', 'uruan', 'féhimi', 'kaerdug', 'mâles', 'sélection']
6.8267926714569676	0.008980037685536341	['fouldroule', 'portières', 'usine', 'caisses', 'pincée poussière', 'pris ligne', 'régulier gouttes', 'soudure', 'casque', 'grises']
6.8267926714569676	0.008980037685536341	['tileman', 'bitchy', 'courcy', 'médée', 'dr tileman', 'voulez', 'demanda bitchy', 'répondit bitchy', 'angleterre', 'air terrorisé']
6.8267926714569676	0.008980037685536341	['bledd', 'chapeau', 'candidat', 'moïse', 'serpendeau', 'curedent', 'josephson', 'clown', 'tübingen', 'plankaert']
6.8267926714569676	0.008980037685536341	['biddell', 'poulton', 'chesterton', 'chênaie', 'mme poulton', 'rovnie', 'disputée père', 'détournant conversation', 'tipton', 'fit']
6.8267926714569676	0.008980037685536341	['amazones', 'jerana', 'amazones libres', 'jalak', 'lorill', 'femmes', 'cousine', 'libres', 'chaînes', 'comyn']
6.8267926714569676	0.008980037685536341	['eristan', 'pfui', 'sociétés', 'silverson', 'développement', 'santarém', 'milliards', 'sciavoni', 'civilisation', 'usines']
6.8267926714569676	0.008980037685536341	['alginate', 'pâte', 'goossens', 'chef laboratoire', 'outil', 'rats', 'catalyseur', 'marteau', 'modèle', 'flexibles']
6.8267926714569676	0.008980037685536341	['transformationalisme', 'weller', 'steinhardt', 'pissaro', 'adhérents', 'scénario', 'longs métrages', 'mouvement', 'transformation', 'métrages']
6.741903327248256	0.009417409780640571	['persval', 'clergyman', 'hellroy', 'thuriot', 'twern', 'parrish', 'garrec', 'devait', 'amis scientes', 'whit']
6.705600305986664	0.009611056870089691	['lieutenant', 'capitaine', 'cops', 'commandant', 'officier', 'chef', 'sanselme', 'général', 'fantin', 'gouverneur']
6.695631905073144	0.009664940706313286	['jalak', 'lolli', 'donjon', 'aamma', 'minalde', 'snel', 'gisèle', 'faucon glace', 'arbrerocs', 'isambour']
6.695631905073144	0.009664940706313286	['congrès', 'ansibles', 'planète', 'congrès stellaire', 'stellaire', 'dieux', 'lusitania', 'vaisseau', 'configuration', 'ansible']
6.6540911359837835	0.009892841783043614	['tenebrosa', 'amazones', 'amazone', 'comyn', 'terrienne', 'montray', 'margali', 'serment', 'hastur', 'guilde']
6.3987474414790055	0.011420090782728425	['verlac', 'mugnier', 'avocat général', 'léoni', 'jurés', 'wotan', 'exbrayat', 'paolucci', 'avocat', 'zôl']
6.301654773652586	0.012062531947143814	['mélissa', 'syndrome tascoli', 'tascoli', 'syndrome', 'country club', 'country', 'nièce', 'aperçue', 'stark', 'subaru']
6.301654773652586	0.012062531947143814	['fintan', 'maou', 'fleuve', 'onitsha', 'omerun', 'marima', 'maou fintan', 'pikni', 'rodes', 'pont']
6.301654773652586	0.012062531947143814	['hofa', '42', 'jokari', 'trafic', 'ultimate', 'virus gluant', 'redlynch', 'counter', 'mutant counter', 'spectre']
6.301654773652586	0.012062531947143814	['vados', 'guerrero', 'mendoza', 'cortès', 'mise demeure', 'murieta', 'tiempo', 'hakluyt', 'arrio', 'sra']
6.301654773652586	0.012062531947143814	['félix', 'borg', 'gabey', 'ducreux', 'gérou', 'mutants', 'scientifiques', 'collègues', 'génétique', 'touche noire']
6.301654773652586	0.012062531947143814	['carfax', 'appareil', 'babcock', '42', 'sélecteur', 'modules', 'eyniqi', 'jeton', 'scalvinn', 'armoires']
6.273416435608421	0.012256260212452026	['éditions', 'igr 10', 'igr', 'fiction', 'inédit', 'science fiction', 'marabout', '10', 'traduction française', 'collection']
6.260159578769008	0.012348308033952217	['virus', 'descolada', 'quara', 'pequeninos', 'virus descolada', 'lusitania', 'varelse', 'humains', 'tuer', 'pouvons']
6.2595348074947	0.012352663560938509	['corps', 'âmâme', 'corps ouvriers', 'capitano', 'tenues', 'visages', 'jakt', 'vivants', 'âme', 'objets']
6.257477946254272	0.012367013906037973	['42', 'trafic', 'vicars', 'buick', 'led', 'pirate', 'led zeppelin', 'zeppelin', '42 crew', 'crew']
5.96700008518113	0.014576057501399644	['hansel', 'mongolo', 'brouet', 'castelard', 'valérie', 'brossier', 'gamin', 'javelin', 'hansel brouet', 'cécile']
5.8248829341825905	0.015801019988433602	['avion', 'pilote', 'réacteurs', 'atterrissage', 'appareil', 'vitesse', 'hile', 'parachute', 'kilomètres', 'moteurs']
5.8232804700427545	0.01581542127856872	['clones', 'frères', 'garçons', 'persona', 'rivière', 'minoterie', 'regarda', 'vallée', 'groupe', 'acquiesça']
5.8232804700427545	0.01581542127856872	['okawho', 'rédemption', 'edius', 'arbres', 'mont', 'vent', 'temen', 'incidentes', 'guettes agiles', 'guettes']
5.8232804700427545	0.01581542127856872	['arbres pères', 'disent', 'arbres', 'lumière', 'loin mers', 'pères', 'sable', 'tajo', 'branches', 'arbre']
5.776516875848204	0.016241696351991013	['corson', 'hipprone', 'aergistal', 'monstre', 'ngal nda', 'ngal', 'nda', 'planète mausolée', 'prone', 'collier']
5.776516875848204	0.016241696351991013	['abbé', 'bernerie', 'payable', 'pompadour', 'ventôse', 'daraïn', 'maurras', 'glazer', 'dépêche', '000']
5.776516875848204	0.016241696351991013	['principale actionnaire', 'marks', 'penser dis', 'winterland', 'fourchette', 'baiser', 'actionnaire', 'sidérée', 'rescousse', 'éclata rire']
5.776516875848204	0.016241696351991013	['nuit pis', 'pluie battait vitres', 'porte entrée lorsqu', 'battait vitres', 'chargé senteurs', 'entrée lorsqu', 'pluie battait', 'postière', 'frisson glacé parcourut', 'glacé parcourut']
5.776516875848204	0.016241696351991013	['sorcières', 'aiment', 'flirter', 'provocant', 'sourire', 'lendemain soir', 'hésitez', 'savais', 'désolée', 'regrette']
5.776516875848204	0.016241696351991013	['peintre', 'boîte', 'atelier', 'mère', 'boîte neuve', 'hirondelle', 'dessiner', 'devais', 'peindre', 'sentais']
5.77292212035457	0.016274950793064034	['papier', 'cagliostro', 'farmer', 'titre', 'audiat', 'titres', 'journal', 'journaux', 'yudel', 'écriture']
5.725171067067395	0.016723407311802416	['quince', 'téléphone', 'pengo', 'eggers', 'dr', 'dr téléphoné', 'téléphones publics', 'prévenons', 'zander', 'affaire pohl']
5.562134889848878	0.018353020034159267	['pistolet', 'revolver', 'skinner', 'balle', 'carpenter', 'balles', 'calendar', 'baule', '45', 'bronski']
5.470874840779677	0.019335944170957308	['veau petits', 'veau petits pois', 'kirsch', 'procacci', 'café', 'arrachais', 'mme procacci', 'tss', 'retire doucement', 'flacon kirsch']
5.467296095363693	0.019375579893572335	['mélanie', 'cartolucci', 'père', 'enquête', 'dossier', 'police', 'voiture', 'mathers', 'bureau', 'scandura']
5.403025424738697	0.020101876471602456	['baroda', 'jath', 'jath baroda', 'moscou', 'chryse', 'vodka', 'tabasco', 'comlink', 'hallingkar', 'adichka']
5.393416693396375	0.02021285592729902	['michaelson', 'krauch', 'smitty', 'purdy', 'comptoir', 'bateau', 'veux remarier', 'veux', 'serveuses', 'ecoute']
5.251378978043821	0.021929385529628146	['furet', 'mère abandonnée', 'furet fronça', 'chaleur bouche', 'enfants ans', 'orchidée', 'chemise nuit', 'femme inspira profondément', 'femme', 'femme inspira']
5.251378978043821	0.021929385529628146	['sodomite', 'swede', 'demandions', 'directeur adjoint', 'intolérance', 'demain demain', 'adjoint banque county', 'directeur adjoint banque', 'adjoint banque', 'banque county']
5.251378978043821	0.021929385529628146	['hervé', 'françoise', 'andigné', 'cadoudal', 'chouans', 'grisolles', 'hozier', 'rouen', 'royalistes', 'charrettes']
5.251378978043821	0.021929385529628146	['seigneur gueux', 'gueux', 'isambour', 'vavasseur', 'seigneur gueux antimus', 'gueux antimus', 'antimus', 'seigneur', 'ministre duroy', 'djent']
5.251378978043821	0.021929385529628146	['ruthery', 'abassa', 'grivel', 'cadavres', 'roches brûlantes', 'camp ennemi', 'joiry', 'cratères', 'noémi', 'turcs']
5.251378978043821	0.021929385529628146	['boaras', 'meymuna', 'rêve', 'abassa', 'enveloppée manteau noir', 'calife', 'taël regardèrent', 'rouler rouler', 'rêve rêve', 'hommes patrouille']
5.145904555772223	0.023301267769410765	['andré', 'edmée', 'méry', 'andrek', 'félicien', 'gosses', 'gosse', 'andré regarda', 'demanda andré', 'couillon']
5.055347319732574	0.02455006107000964	['mourier', 'beckett', 'hamway', 'lauderdale', 'lenormand', 'flics lauderdale', 'tueur dépeceur', 'wexford', 'dépeceur', 'puissance infinie']
4.9683205039812215	0.025815703262999833	['dragon', 'dragons', 'monseigneur', 'moonbird', 'bouffon', 'malibor', 'zalzan kavol', 'zalzan', 'kavol', 'chèvre']
4.787015485682215	0.028675071238929237	['courcy', 'numéro', 'numéro numéro', 'haymann', 'os', 'jaguar', 'voies', 'drancy', 'fabricants', 'parallèle gauche']
4.732257005591324	0.029602015781347395	['kryn', 'orionis', 'universelia', 'phénix', 'pensants', 'oiseau', 'gahn', 'evguenir', 'joyau', 'tivali']
4.668575877520284	0.030719390462935554	['sandwich', 'verdhuren', 'michèle', 'raybaud', 'wexford', 'crapule', 'mantoff', 'laviolette', 'ennemie numéro', 'novacek']
4.668575877520284	0.030719390462935554	['baumann', 'shaughnessy', 'robilliard', 'bâte', 'inspecteur byram', 'présidente', 'rencontrer', 'byram', 'wexford', 'cares']
4.548494415948932	0.03294770576121426	['mme albici', 'knackbusch', 'terre sautées', 'pommes terre sautées', 'albici', 'meubles', 'mcgowan', 'chambre', 'sautées', 'confrère']
4.545895068480611	0.03299776588079229	['peinture', 'peintre', 'tableaux', 'peintres', 'artiste', 'peindre', 'portrait', 'tableau', 'œuvres', 'malmora']
4.36408250819499	0.03670424355499754	['valérie', 'film', 'granget', 'acteurs', 'césars', 'citizen', 'acteur', 'espionnage', 'films', 'cinéma']
4.134524855856775	0.04201686138279904	['jirel', 'talhael', 'lumière', 'jent', 'noiroir', 'splendeur', 'nuit', 'évariste', 'étoiles', 'tonnerre']
4.134524855856775	0.04201686138279904	['roches', 'broken', 'rivière', 'construction', 'minéraux', 'bâtiments', 'jent', 'vaisseau stellaire', 'granité', 'edmée']
4.134524855856775	0.04201686138279904	['tokyo', 'nagisa', 'vois yeux', 'burano', 'cantrell', 'jungle', 'aimaina', 'kimura', 'japonais', 'yasujiro']
4.1106636669673104	0.04261363711982765	['thérèse', 'françois', 'agnès', 'fiancé', 'lenno', 'épouser', 'joëlle', 'félicité', 'grenoble', 'mariage']
4.103156130584755	0.04280324055217035	['diaspad', 'ratz', 'bugul', 'lherbier', 'gaohn', 'pistolet', 'verrière', 'gage ratz', 'questions poser questions', 'scrutateur']
4.103156130584755	0.04280324055217035	['daily', 'welby', 'monkey', 'justiciers', 'daily mégaphone', 'mégaphone', 'thory', 'presse', 'conditionnel', 'journalistes']
4.00625166713322	0.04533182636823726	['edmée', 'andré', 'consul', 'andré edmée', 'bonnard', 'masselot', 'shanghaï', 'arquebuse', 'dorigen', 'styron']
4.002323420137144	0.045437587563528975	['delten', 'vorst', 'plani', 'shuan', 'closter', 'kort', 'gitamorn', 'gitamorn suul', 'suul', 'fratri']
3.9925751597505243	0.04570116689184127	['eléna', 'estafette', 'delman', 'âge', 'apercevras', 'mélina', 'manosque', 'oncle écrit', 'drôlement raison', 'machinos']
3.842899067517866	0.049957072098646416	['walt', 'hôpital', 'police', 'demanda', 'phéronomes', 'triss', 'fit', 'type', 'regarda', 'murmura']
3.772576337835245	0.052099327711021534	['treuffais', 'gardella', 'baher', 'boltover', 'bledd', 'pennaroya', 'xerox', 'blackie', 'copeau', 'poniachet']
3.7271019581646225	0.05353620488413006	['achron', 'argyropoulos', 'chauve', 'corson', 'assommait', 'foran', 'zôl', 'errull', 'zôls', 'guerres']
3.7271019581646225	0.05353620488413006	['jingles', 'grecs', 'follet lait vache', 'follet lait', 'feu follet lait', 'larmes', 'revivre moments', 'fiancé', 'divorce', 'caresses']
3.556335080412534	0.05931857124203161	['howe', 'aveyard', 'constable', 'poulain', 'foote', 'colliers', 'assistant shérif', 'superintendent', 'knep', 'régisseur']
3.4247098406371013	0.06422752890979228	['archim', 'gouvernement', 'politique', 'aragonès', 'senfout', 'général', 'edijha', 'parti', 'beyle', 'japcase']
3.420718255654158	0.06438299560176883	['dollars', 'veux', 'banque', 'millions', 'somme', 'schots', 'payer', 'demande', 'frais', 'leonards']
3.4192967754872985	0.06443845717197474	['wexford', 'ceresola', 'burden', 'rushworth', 'nollet', 'blindé', 'copeau', 'dover', 'rails', 'street']
3.3270455679918918	0.06814918926177373	['phallocrates', 'timbres', 'jérémie', 'annonces', 'ans', 'abstenir', 'cave', 'timbres poste', 'maturité', 'bretonne']
3.3270455679918918	0.06814918926177373	['cromwell', 'homett', 'hornett', 'gouverneur', 'sucre orge', 'androbots', 'farfalou', 'photoïde', 'orge', 'momie']
3.3270455679918918	0.06814918926177373	['joëlle', 'régis', 'magnani', 'monter barque', 'moxo', 'raybaud', 'cantor', 'veux', 'combat zone', 'demandé pouvais']
3.318998785338919	0.0684835237423445	['fêlure', 'coup foudre', 'gimlet', 'foudre', 'larbins', 'décidé coopérer', 'grandes mains chaudes', 'cheville', 'nabote', 'lupin']
3.3153577041227837	0.06863538256785678	['phœnix', 'geeking', 'calder', 'éditions phœnix', 'laouedj', 'tests', 'entrepreneurs', 'secrétaire présidente', 'directeur adjoint', 'éditions']
3.3153577041227837	0.06863538256785678	['fantômes', 'fantôme', 'kalle', 'seyroles', 'airelles', 'cléo', 'léna', 'bérénice', 'vangeli', 'délia']
3.3153577041227837	0.06863538256785678	['nilssen', 'moustier', 'michèle', 'villojane', 'belfand', 'garron', 'gingivite', 'andré', 'cuzco', 'ambassade']
3.3003133868404	0.0692666671119135	['loose', 'électriques', 'musée', 'sern', 'rue', 'jallud', 'méduse musée', 'caravane', 'cires', 'lumière']
3.127712812846516	0.07697165904148344	['cury', 'standish', 'cité', 'finch', 'leader', 'wil', 'steiner', 'dieux', 'envahisseur', 'lire']
3.068829154635548	0.07980693194029548	['choulon', 'hülle', 'méry', 'voix', 'mulé', 'grosse bête', 'brockmeier', 'briancourt', 'parut', 'sûr']
2.9613900317868858	0.08527460242198262	['cheval', 'skiath', 'soso', 'jument', 'appelle cheval', 'manilo', 'baulino', 'chevaux', 'marcheret', 'demné']
2.9353399449551496	0.08666041821960985	['baldridge', 'collège', 'pleurer fatigue', 'manqué chose', 'réunir affaires', '42 crew', 'crew', 'singerie', 'mère', '42']
2.9353399449551496	0.08666041821960985	['vorst', 'souvenirs', 'déconditionnement méditatif', 'déconditionnement', 'méditatif', 'film', 'mésange', 'veux composer', 'closter', 'rencontrée semaine']
2.896196733603359	0.08878881744624008	['bascus', 'madu', 'bailea', 'flic', 'police', 'vagabond', 'mellors', 'haymann', 'policier', 'cruiser']
2.73768349626107	0.0980067469947558	['jambon', 'angèle', 'pain', 'raphaël', 'légumes', 'affaire rèche', 'buizeness', 'steack poivre', 'mimizan', 'frites']
2.7357404835177848	0.0981260089007639	['piscine', 'geddes', 'beach', 'eau', 'eivor', 'edmonds', 'sosso', 'ruiner santé', 'göran', 'fantin']
2.6675373280190007	0.10241438355997053	['fintan', 'meroë', 'cready', 'maillot', 'haie', 'gâteux', 'fossette', 'fleuve', 'maillot mort', 'dents']
2.6675373280190007	0.10241438355997053	['carrier', 'selmer', 'tomek', 'os seiche', 'fender', 'seiche', 'jonis', 'orchestre', 'weller', 'rossinante']
2.6491750380040964	0.10360364936849668	['crumbs', 'bross', 'signore gambini', 'gambini', 'chocolaté', 'puppy', 'signore', 'chocolaté mulligan', 'décorateur', 'mulligan']
2.631567963529728	0.10475821448179704	['boccherini', 'schumann', 'musique', 'opéra', 'orengo', 'malibran', 'théâtre', 'clown', 'bannister', 'géricault']
2.5782537258454425	0.10834112574068891	['ordinateur', 'écran', 'graceland', 'cassette', 'créature', 'sammel', 'machines', 'grandis', 'furst', 'ordinateurs']
2.560306910380028	0.10957730894693736	['brouet', 'castelard', 'faradi', 'panthère', 'château', 'gamin', 'roquois', 'valérie', 'dauffrat', 'épaule']
2.553180915762539	0.11007244274075709	['évelyne', 'pistodard', 'labrador', '88', 'transmat labrador', 'mis défi', 'transmat', 'krug', 'ordinateur', 'jours']
2.553180915762539	0.11007244274075709	['abdiquai', 'cornouailles', 'père', 'mère', 'femme camarade', 'rivelli', 'embrassé femme', 'attachée cou', 'fitzhoward', 'iseut']
2.553180915762539	0.11007244274075709	['géorgie', 'théo', 'thornbike', 'mlle thornbike', 'danser', 'montagnes vertes', 'inviter', 'article', 'falls', 'euphémisme']
2.553180915762539	0.11007244274075709	['blues', 'musique', 'alladale', 'clarinette', 'jouait', 'haguenier', 'chanson', 'sex pistols', 'pistols', 'trompette']
2.553180915762539	0.11007244274075709	['jarid', 'kingkrab', 'yasimin', 'wadaïmo', 'isalko', 'netan isalko', 'netan', 'semeru', 'esquif', 'jarreau']
2.412303312975631	0.1203851203068969	['corps', 'yeux', 'visage', 'mains', 'tête', 'coup', 'jambes', 'fit', 'gauche', 'cheveux']
2.3934315671322848	0.1218459009081078	['odeur', 'odeurs', 'parfum', 'gozals', 'parfums', 'biltine', 'petitjean', 'sunapee', 'ivresse', 'souvenirs']
2.3169710242830686	0.12796899843075496	['heures', 'demain', 'semaine', 'pouvais', 'matin', 'viens', 'heure', 'choses', 'valupeyk', 'apporte traductions']
2.311783583886667	0.12839664574972334	['prentiss', 'mme prentiss', 'tempest', 'mme', 'géante', 'carrisbeck', 'parsons', 'mme parsons', 'mère', 'mme tempest']
2.311783583886667	0.12839664574972334	['orlo', 'lilgin', 'jodell', 'megara', 'savants', 'dictateur', 'ishkrin', 'cité communications', 'higenroth', 'bylol']
2.182041254097495	0.13962916211634435	['harker', 'tête tourne', 'corson', 'jour cessa', 'chantage', 'cécile', 'niss', 'cury', 'steiner', 'gonflé']
2.182041254097495	0.13962916211634435	['hervé', 'angleterre', 'françoise', 'hermely', 'gustou', 'bretagne', 'syd', 'cormier', 'lucrèce', 'général']
2.1237521471588963	0.1450308550393618	['léonard', 'cass', 'beyle', 'voiture', 'lilienborn', 'yamanote', 'colle', 'chambers', 'chef chef', 'xiv']
2.105746503962777	0.14674671213237203	['michèle', 'braden', 'usine', 'armstead', 'caporal', 'technic', 'fuentès', 'trader', 'makaire bleu', 'makaire']
2.0430546619285437	0.1529023312571729	['rue', 'ansart', 'boulevard', 'café', 'hôtel', 'soir', 'himes', 'quartier', 'tournon', 'restaurant']
2.03187779849835	0.15403019376032145	['beegan', 'vidame', 'showbiz', 'chauffard', 'hissune', 'tué beegan', 'bullourde', 'impasse bullourde', 'poèmes', 'deeds']
2.0130795500335497	0.15594848332326205	['baiser', 'lèvres', 'embrasser', 'murmura', 'bouche', 'étreinte', 'désir', 'corps', 'qaasi', 'embrassa']
2.004273301114667	0.15685644694573997	['femmes', 'femme', 'hommes', 'conaire', 'amazones', 'veux', 'faut', 'mecs', 'féministes', 'filles']
2.00312583356661	0.15697519769518473	['totor', 'costermann', 'raphaële', 'herth', 'benitez', 'club', 'chinois', 'henekeys', 'tables', '252']
2.00312583356661	0.15697519769518473	['broehm', 'innid', 'copeau', 'raphaële', 'innid brennen', 'brennen', 'viard', 'multimate', 'système noétique', 'feintes']
1.9500115844729482	0.16258560239459868	['valérie', 'granget', 'archiduc', 'cécile', 'sernine', 'françois', 'cyllirie', 'michèle', 'pierrou', 'thérèse']
1.8237634620332077	0.17686595386833903	['cassiân', 'yrvène', 'sélèn', 'még', 'édouard', 'loumka', 'burr', 'écailles', 'suttondale', 'argyre']
1.7674119913164485	0.1837026900519751	['cio', 'mme albici', 'mlle siltanen', 'albici', 'allez', 'siltanen', 'caria', 'stepford', 'saw', 'etje']
1.7194711204938216	0.18976113759622226	['terrasse', 'cemp', 'jern', 'townsend', 'savait', 'pyaung', 'piège', 'affer', 'nollet', 'images']
1.6955258532331392	0.19287413892935149	['professeur', 'école', 'élèves', 'étudiants', 'lycée', 'classe', 'professeurs', 'fredrika', 'année', 'étudiant']
1.6692164341855458	0.19636351951026126	['cow', 'fayolle', 'vache', 'porc', 'cuirassier', 'pacotte', 'isel', 'moss', 'gogleth', 'dis']
1.6250096537274619	0.2023946753320776	['englemont', 'gisèle', 'table orientation', 'chambre', 'garage face', 'avenue', 'kirschner', 'cartaud', 'baden', 'valise']
