topic_no	topic_zeta	topic_words
1	0.026022348516625	['jirel', 'yeux', 'visage', 'corps', 'lumière', 'eau', 'cheveux', 'femme', 'tête', 'jambes']
14	0.020498754277453436	['mariage', 'épouser', 'femme', 'divorce', 'veux', 'enfants', 'mariés', 'besoin', 'épouse', 'mieux']
8	0.016166549276446836	['mère', 'savait', 'père', 'ans', 'femme', 'aimait', 'jour', 'voulait', 'faisait', 'enfants']
13	0.013457731115928878	['bureau', 'police', 'femme', 'heures', 'porte', 'commissaire', 'téléphone', 'demanda', 'secrétaire', 'lettre']
27	0.011759974563726239	['étrangleur', 'morganna', 'cass', 'kantana', 'devane', 'yassif', 'pygmées', 'brauxton', 'lieutenant', 'femme']
25	0.011303837676293461	['tibbie', 'diggan', 'miramonte', 'abuelita', 'soso', 'rawley', 'valoria', 'huff', 'ganaderia', 'mexicain']
41	0.010475214889429726	['redcloud', 'jiggs', 'navajo', 'zhdanov', 'mère', 'weaver', 'mister jiggs', 'sourire', 'indienne', 'vieille']
70	0.009734266304752659	['baiser', 'lèvres', 'embrasser', 'murmura', 'bouche', 'étreinte', 'désir', 'corps', 'qaasi', 'embrassa']
4	0.0082181518979254	['docteur', 'médecin', 'dr', 'infirmière', 'clinique', 'régine', 'malade', 'hôpital', 'lherbier', 'médecins']
59	0.008149119915921994	['sénateur', 'larkspur', 'kinkaid', 'khazar', 'chérie', 'mère', 'tchartoff', 'daldrin', 'père', 'garçon']
46	0.007496283705273511	['gretly', 'nichols', 'winesong', 'géraldine', 'bouloche', 'loney', 'snow', 'newcastle', 'cauldron', 'convent']
81	0.007118021904290045	['chambre', 'marylène', 'porte', 'joëlle', 'nuit', 'cuisine', 'sommeil', 'réveilla', 'bruit', 'ouvrit']
40	0.006791384713044846	['aimer', 'frédi', 'fouldroule', 'veux', 'amoureuse', 'dis', 'vivre', 'sentiments', 'tooley', 'cœur']
22	0.006681921420173893	['mère', 'père', 'parents', 'dis', 'veux', 'enfants', 'besoin', 'faucon', 'choses', 'ans']
87	0.006641410441698727	['beeding', 'répondit', 'sûre', 'répliqua', 'robe', 'femme', 'mère', 'kellogg', 'dîner', 'hôtesse']
52	0.006299636405005579	['mcginnis', 'mme', 'shamus', 'femme', 'sénateur', 'prit', 'irlandais', 'mme manchester', 'lança', 'lèvres']
50	0.006066449317499556	['radley', 'matthews', 'mère', 'raventhorpe', 'fit', 'bowland', 'ravensdale', 'garçons', 'oddie', 'vacances']
43	0.005978336943470972	['nessie', 'brockmeier', 'plani', 'matthews', 'sonar', 'finch', 'inverness', 'regarda', 'objet', 'chambre']
127	0.005968099655891702	['mélissa', 'prénom', 'mcclain', 'mlle', 'shipka', 'père', 'guinevère', 'voudrais', 'sourire', 'midi']
95	0.005766062602965404	['burrow', 'merriman', 'manoir', 'developers', 'atlantic developers', 'atlantic', 'barkeley', 'waters', 'domaine', 'rand']
42	0.005719337551095816	['chambers', 'scorpion', 'barlow', 'léonid', 'prit', 'désir', 'veux', 'voulut', 'chambre', 'voiture']
36	0.005584500125197645	['walt', 'hôpital', 'police', 'demanda', 'phéronomes', 'triss', 'fit', 'type', 'regarda', 'murmura']
57	0.00554311280303865	['neille', 'keys', 'weller', 'murmura', 'moxo', 'riposta', 'steinhardt', 'vraiment', 'regarda', 'colère']
62	0.005475913176010522	['danfield', 'femme', 'murmura', 'regard', 'présent', 'désir', 'compagnon', 'lorsqu', 'colère', 'compagne']
79	0.005403375819271802	['brago', 'gato', 'rutledge', 'tombstone', 'cheval', 'rancho', 'ranch', 'gato negro', 'negro', 'cass']
89	0.0053722257846920765	['miloz', 'ambassadeur', 'pepperdine', 'rembrandt', 'voix', 'caria', 'sourire', 'desprès', 'jansen', 'demanda']
69	0.005149275984765323	['whitewell', 'mariage', 'corla', 'métilde', 'novinha', 'femme', 'lettre', 'cholen', 'allait', 'aimait']
150	0.005040689035578199	['thérèse', 'françois', 'agnès', 'fiancé', 'lenno', 'épouser', 'joëlle', 'félicité', 'grenoble', 'mariage']
76	0.004797264660492905	['sandorf', 'nadiège', 'stéphane', 'owemberg', 'précepteur', 'winsky', 'régent', 'volnie', 'astianof', 'pétrow']
65	0.004652189947015464	['adèle', 'escudier', 'sourire', 'lèvres', 'littlefield', 'murmura', 'amoureux', 'bouche', 'doucement', 'yeux']
66	0.0045226902508278865	['morsi', 'viking', 'saunders', 'déclara', 'spécimen', 'drakkar', 'magnusson', 'poitrine', 'tête', 'nei']
60	0.004496439774116839	['verre', 'verres', 'boire', 'pudding', 'mme cipolla', 'cipolla', 'tasse', 'thé', 'grindley', 'irène']
101	0.004444815164378573	['porte', 'escalier', 'chambre', 'ouvrit', 'murdoch', 'skidmore', 'étage', 'aimée', 'femme', 'cuisine']
92	0.004377615537350445	['scalia', 'courcelles', 'camping', 'exclama', 'assura', 'demanda', 'congrès', 'clinique', 'bureau accueil', 'caravane']
2	0.004295358732481991	['dis', 'pouvais', 'chose', 'savais', 'yeux', 'mère', 'voulais', 'tête', 'envie', 'voir']
48	0.004247677669320952	['chats', 'cathau', 'cabusse', 'animal', 'lorque', 'yeux', 'gahl', 'catlin', 'gold', 'torpille']
83	0.004118616144975288	['rhéa', 'devlin', 'kilconnell', 'bouviers', 'cessna', 'rhéa cormack', 'maclver', 'cormack', 'voulait', 'sébastian']
116	0.004046078788236568	['catlin', 'bronzes', 'qin', 'donnel', 'danner', 'taïwan', 'conducteur qin', 'oncle', 'conducteur', 'chinois']
111	0.004046078788236568	['jument', 'femme', 'deaton', 'geste', 'voulait', 'grange', 'regard', 'pourtant', 'sentait', 'cœur']
110	0.004046078788236568	['sindbad', 'hardesty', 'foxgrove', 'geste', 'regard', 'écuries', 'sourire', 'phéronomes', 'deluth', 'cheval']
178	0.003973541431497848	['neille', 'moor', 'trenchard', 'mme moor', 'répliqua', 'dschang', 'virus', 'cuillère', 'mère', 'sonnerie retentit']
19	0.003936615495365615	['desprats', 'cité', 'appartement', 'garlonne', 'séréna', 'ostrer', 'vraiment', 'wishman', 'demanda', 'regarde']
51	0.003791978953730089	['andré', 'edmée', 'méry', 'andrek', 'félicien', 'gosses', 'gosse', 'andré regarda', 'demanda andré', 'couillon']
164	0.003771504378571549	['mclaren', 'jeb', 'selway', 'grenier', 'couteau', 'arche', 'shirt', 'lianes', 'couteau boucher', 'ténèbres']
29	0.0037452539018605017	['michèle', 'braden', 'usine', 'armstead', 'caporal', 'technic', 'fuentès', 'trader', 'makaire bleu', 'makaire']
113	0.003698967021832828	['sammel', 'larkin', 'bartell', 'darryn', 'wyndom', 'machine', 'machine remonter', 'machine remonter temps', 'sentit', 'remonter temps']
78	0.003626429665094108	['abri', 'flanagan', 'murmura', 'toit', 'maisonnette', 'demanda', 'cabane', 'lorsqu', 'envie', 'bière']
196	0.0035694673256452497	['bundo', 'salindi', 'marakunda', 'raphaël', 'range rover', 'range', 'rover', 'matope', 'batari', 'trafiquants']
137	0.0035383172910655246	['garçon', 'regard', 'soudain', 'norwood', 'parles', 'femme', 'vraiment', 'rentrer', 'jalouses', 'vivre père']
94	0.0033932425775880836	['mélanie', 'cartolucci', 'père', 'enquête', 'dossier', 'police', 'voiture', 'mathers', 'bureau', 'scandura']
215	0.0032948929159802307	['mccully', 'mlle', 'mme mccully', '1989', 'futur', 'mountainview', '1862', 'prospecteurs', 'larmes', 'evers']
54	0.003237492404689459	['professeur', 'école', 'élèves', 'étudiants', 'lycée', 'classe', 'professeurs', 'fredrika', 'année', 'étudiant']
176	0.0032223555592415104	['griff', 'wolverton', 'murmura', 'investisseur', 'maison', 'white springs', 'cave', 'clenche', 'lança coup œil', 'escalier']
216	0.0032223555592415104	['gomina', 'noël', 'sœur', 'kimball', 'sapin', 'baiser', 'caribou', 'dollars', 'skis', 'boule']
167	0.0032067805419516474	['nizan', 'salignac', 'césar', 'arrezzi', 'béarnais', 'lettre', 'maître', 'setter', 'béarn', 'orléans']
149	0.0031498182025027897	['bayview', 'voiture', 'jaguar', 'disquette', 'voiture marron', 'osrek', 'wilcom', 'deely', 'ravisseurs', 'recouvré mémoire']
219	0.0031498182025027897	['adolescent', 'mccrae', 'déteste déteste', 'desjardins', 'voir père', 'pendleton', 'père', 'déteste', 'agréablement narines', 'écouta femme']
98	0.0031498182025027897	['incendiaire', 'émission', 'michaëls', 'palm beach', 'palm', 'beach', 'présent', 'besoin', 'policier', 'voulait']
80	0.0030772808457640694	['cutter', 'skidmore', 'greenville', 'sœur', 'vaches', 'argyle', 'écurie', 'indemnité', 'bêtes', 'femme']
143	0.0030772808457640694	['frédi', 'grundwig', 'théâtre', 'administrateur', 'mme grundwig', 'acteur', 'banquier', 'danemark', 'ophélie', 'voiture']
234	0.0030617058284742064	['natchez', 'pr hyssop', 'hyssop', 'edmonds', 'boire', 'bouteille', 'garrison', 'pr', 'penthotal', 'verre']
71	0.0030461308111843443	['agnès', 'gimlet', 'sœur', 'intermezzo', 'pouvais', 'dis', 'lorenzaccio', 'montre', 'élèves', 'voulais']
358	0.0030203185063152112	['mélissa', 'syndrome tascoli', 'tascoli', 'syndrome', 'country club', 'country', 'nièce', 'aperçue', 'stark', 'subaru']
392	0.0030203185063152112	['sorcières', 'aiment', 'flirter', 'provocant', 'sourire', 'lendemain soir', 'hésitez', 'savais', 'désolée', 'regrette']
49	0.0029317679604447134	['heures', 'demain', 'semaine', 'pouvais', 'matin', 'viens', 'heure', 'choses', 'valupeyk', 'apporte traductions']
142	0.0028854810804170407	['fleurs', 'sénateur', 'régine', 'stauminaup', 'feuilles', 'noires', 'boutons mandarins', 'jaunes', 'mme matchett', 'piscine']
335	0.0028752437928377702	['hervé', 'angleterre', 'françoise', 'hermely', 'gustou', 'bretagne', 'syd', 'cormier', 'lucrèce', 'général']
171	0.00280270643609905	['brouet', 'castelard', 'faradi', 'panthère', 'château', 'gamin', 'roquois', 'valérie', 'dauffrat', 'épaule']
128	0.0027559813842294627	['valérie', 'granget', 'archiduc', 'cécile', 'sernine', 'françois', 'cyllirie', 'michèle', 'pierrou', 'thérèse']
270	0.0027457440966501922	['garrison', 'hmm hmm', 'hmm', 'mariage', 'vraiment cas', 'sentit', 'croyez insista', 'prie', 'chérie', 'désolé arrivé']
223	0.0027457440966501922	['gramps', 'temporelle', 'porte temporelle', 'épée', 'larmes montaient yeux', 'bataille', 'montaient yeux', 'larmes montaient', 'sudiste', 'tissu']
232	0.002673206739911472	['bélugas', 'seal', 'eisley', 'avion', 'têtes', 'flocons avoine', 'lèvres', 'vancouver', 'île', 'éveiller']
242	0.0026006693831727512	['flaming', 'commandante', 'cluster', 'furst', 'gondelor', 'katzenstein', 'mclasky', 'ismur', 'stengel', 'parapropulseur']
227	0.0024555946696953107	['michaelson', 'krauch', 'smitty', 'purdy', 'comptoir', 'bateau', 'veux remarier', 'veux', 'serveuses', 'ecoute']
239	0.0024400196524054477	['mme albici', 'knackbusch', 'terre sautées', 'pommes terre sautées', 'albici', 'meubles', 'mcgowan', 'chambre', 'sautées', 'confrère']
181	0.0024244446351155855	['valérie', 'film', 'granget', 'acteurs', 'césars', 'citizen', 'acteur', 'espionnage', 'films', 'cinéma']
255	0.0023986323302464525	['jingles', 'grecs', 'follet lait vache', 'follet lait', 'feu follet lait', 'larmes', 'revivre moments', 'fiancé', 'divorce', 'caresses']
68	0.0023363322610870023	['michaël', 'bogie', 'nouvelle orléans', 'orléans', 'bungalow', 'femme', 'casbah', 'pourtant', 'accident', 'porte']
389	0.002326094973507732	['sœur', 'carista', 'cousin', 'cousin dunkam', 'tante', 'bague', 'tante père', 'enquêteurs privés', 'genre discussion', 'cashmere']
97	0.002326094973507732	['bébé', 'mariage', 'femme', 'walsh', 'cœur', 'baiser', 'tendrement', 'ventre', 'larmes', 'répéta']
283	0.0023105199562178697	['avé', 'miramar', 'consul', 'dessert', 'marmite soupe', 'chocolat', 'soupe', 'tipi', 'casserole', 'fête']
231	0.0022535576167690115	['prentiss', 'mme prentiss', 'tempest', 'mme', 'géante', 'carrisbeck', 'parsons', 'mme parsons', 'mère', 'mme tempest']
44	0.0022219694103473723	['dollars', 'veux', 'banque', 'millions', 'somme', 'schots', 'payer', 'demande', 'frais', 'leonards']
306	0.002196595277320154	['tortue', 'ombres', 'torrent', 'murmura', 'plaid', 'tartine beurre cacahuète', 'pente devint raide', 'devint raide', 'chiot', 'tartine']
384	0.002196595277320154	['principale actionnaire', 'marks', 'penser dis', 'winterland', 'fourchette', 'baiser', 'actionnaire', 'sidérée', 'rescousse', 'éclata rire']
286	0.0021084829032915705	['nilssen', 'moustier', 'michèle', 'villojane', 'belfand', 'garron', 'gingivite', 'andré', 'cuzco', 'ambassade']
295	0.0021084829032915705	['smiley', 'comité', 'rawley', 'conseil', 'banachek', 'corporate', 'copropriété', 'sharts', 'bricoleur', 'diagrammes']
257	0.002051520563842713	['lainie', 'spalding', 'atchinson', 'lainie yeux', 'hilliker', 'mariage', 'mère', 'lainie regardait', 'glaciale', 'radley']
250	0.0019789832071039925	['candidats', 'équipe bleue', 'équipe', 'dargel', 'fiches', 'manganèse', 'garett', 'murgatroyd', 'tourna', 'tests']
385	0.0019220208676551346	['nuit pis', 'pluie battait vitres', 'porte entrée lorsqu', 'battait vitres', 'chargé senteurs', 'entrée lorsqu', 'pluie battait', 'postière', 'frisson glacé parcourut', 'glacé parcourut']
252	0.0018908708330754092	['robe', 'oklie', 'broche', 'oklie dodds', 'sulie', 'dodds', 'bazelle', 'fermoirs', 'pull', 'etait']
253	0.0018908708330754092	['baumann', 'shaughnessy', 'robilliard', 'bâte', 'inspecteur byram', 'présidente', 'rencontrer', 'byram', 'wexford', 'cares']
193	0.001818333476336689	['hansel', 'mongolo', 'brouet', 'castelard', 'valérie', 'brossier', 'gamin', 'javelin', 'hansel brouet', 'cécile']
372	0.0017769461541776938	['murdoch', 'garros', 'frédéric', 'muntz', 'citibank', 'flox', 'annonceurs', 'nicaud', 'oubliez compte', 'smithtown']
319	0.0017613711368878312	['voiture', 'vieille sheckley', 'sheckley', 'hôpital', 'brumath', 'moorcock', 'tryon', 'renée', 'voitures', 'cambridge']
406	0.0017044087974389733	['hennegan', 'yudel', 'dîner', 'touristes moyens', 'maxicorp', 'gomina', 'prit assiette', 'cuisine', 'bemie', 'œilleton']
381	0.0017044087974389733	['michaelson', 'jenkins', 'lefleur', 'nims', 'nims nims', 'affaires scientifiques', 'garrison', 'chef équipe', 'diplôme', 'services sociaux']
336	0.0016474464579901153	['biddell', 'poulton', 'chesterton', 'chênaie', 'mme poulton', 'rovnie', 'disputée père', 'détournant conversation', 'tipton', 'fit']
415	0.0016474464579901153	['furet', 'mère abandonnée', 'furet fronça', 'chaleur bouche', 'enfants ans', 'orchidée', 'chemise nuit', 'femme inspira profondément', 'femme', 'femme inspira']
322	0.0015749091012513948	['géorgie', 'théo', 'thornbike', 'mlle thornbike', 'danser', 'montagnes vertes', 'inviter', 'article', 'falls', 'euphémisme']
396	0.0015749091012513948	['windspear', 'hodge', 'hurricane bluff', 'hurricane', 'pourtant', 'chérie', 'déjà retard', 'extorquer', 'racheté', 'amandes']
373	0.0015593340839615323	['carthy', 'voyagiste', 'bébé', 'mme carthy', 'gaël', 'fatiguée', 'satin bleu', 'embrassais', 'manson', 'bébés']
339	0.0015593340839615323	['hot springs', 'snow', 'springs', 'magasin souvenirs', 'mme snow', 'hot', 'patronne', 'rochebrune', 'tulley', 'dennison']
118	0.001497034014802082	['skinner', 'demande', 'huncie', 'dis', 'veux', 'muirhead', 'pickering', 'anglaises', 'cloques', 'quelqu']
338	0.001486796727222812	['montreux', 'colleys', 'géronimo', 'voiture', 'androïde', 'montana', 'camion', 'route', 'mettre automatique', 'triss']
416	0.001429834387773954	['hervé', 'françoise', 'andigné', 'cadoudal', 'chouans', 'grisolles', 'hozier', 'rouen', 'royalistes', 'charrettes']
314	0.0014142593704840915	['abdiquai', 'cornouailles', 'père', 'mère', 'femme camarade', 'rivelli', 'embrassé femme', 'attachée cou', 'fitzhoward', 'iseut']
321	0.0013728720483250961	['kimble', 'tomne', 'jolis vêtements', 'séduisante', 'embrasser', 'songea', 'robe', 'aimait', 'vêtements', 'sensationnelle']
134	0.001351959301324641	['torrez', 'paquelin', 'lanquetot', 'steinhardt', 'mme aubertet', 'felden', 'commissaire', 'teal', 'quertier', 'voiture']
264	0.001341722013745371	['fantômes', 'fantôme', 'kalle', 'seyroles', 'airelles', 'cléo', 'léna', 'bérénice', 'vangeli', 'délia']
112	0.0011913095705573377	['père', 'rendall', 'sambro', 'enfants', 'certificat naissance', 'péché', 'classe', 'naissance', 'parents', 'mère']
93	0.0011654972656882049	['regarda', 'fit', 'campement', 'ciré', 'répondit', 'chandail', 'pistolet', 'demanda', 'fileni', 'poncho']
291	0.0011396849608190723	['baldridge', 'collège', 'pleurer fatigue', 'manqué chose', 'réunir affaires', '42 crew', 'crew', 'singerie', 'mère', '42']
379	0.0010827226213702143	['starling', 'gard', 'professeur dessin', 'artiste', 'exposition', 'rente versée', 'merveilleuse femmes', 'loupe', 'imperméable marron', 'mène']
238	0.0010515725867904892	['poupée', 'poupées', 'mauffat', 'greublis', 'libellule', 'jouets', 'alêne', 'titou', 'poupée poupée', 'gosses']
86	0.001015084822500172	['persval', 'clergyman', 'hellroy', 'thuriot', 'twern', 'parrish', 'garrec', 'devait', 'amis scientes', 'whit']
296	0.0009946102473416315	['survivants', 'manenkov', 'gaël', 'ludvîk', 'mme dawkins', 'jeanmaire', '575', 'recensée', 'ambition', 'sexomorphe']
182	0.0009634602127619064	['cio', 'mme albici', 'mlle siltanen', 'albici', 'allez', 'siltanen', 'caria', 'stepford', 'saw', 'etje']
194	0.0009064978733130484	['gazol', 'méry', 'porte wagon', 'profitendieu', 'quai', 'zoé', 'caloub', 'fredrika', 'phébé', 'consul']
353	0.000865110551154053	['quade', 'editions', 'editions cauldron', 'cauldron', 'boland', 'knudsen', 'docteur boland', 'snow', 'numéro', 'chantier']
259	0.0008495355338641905	['maestro', 'goussault', 'palachek', 'manenkov', 'goulade', 'hervé', 'trentin', 'mugnier', 'pâtissier', 'dancourt']
210	0.0008339605165743279	['fleurs', 'bohrt', 'fleuve noir', 'orchidée', 'pissenlit', 'cécile', 'portugais', 'mandahar', 'fouldroule', 'fleuve']
207	0.0008339605165743279	['leaper', 'vêtements', 'irv', 'leviticus leaper', 'leviticus', 'tenue', 'chemise', 'ganimard', 'canot', 'cravate']
206	0.0008339605165743279	['cheval', 'skiath', 'soso', 'jument', 'appelle cheval', 'manilo', 'baulino', 'chevaux', 'marcheret', 'demné']
145	0.0008028104819946026	['fédor', 'plani', 'objet', 'flocon', 'pettigrew', 'demander', 'poissons', 'mme wilkins', 'envie', 'œil moscou']
151	0.0008028104819946026	['babyphone', 'mère', 'matrix', 'laviolette', 'enfants', 'carista', 'ommach', 'bébé', 'tokyo', 'lucides']
349	0.0007925731944153325	['harker', 'tête tourne', 'corson', 'jour cessa', 'chantage', 'cécile', 'niss', 'cury', 'steiner', 'gonflé']
318	0.0007200358376766122	['xemahoa', 'piggies', 'docteur burmeister', 'burmeister', 'lidla', 'poupée', 'séjour', 'overdose', 'mal commencer', 'fibre maternelle']
269	0.0007200358376766122	['joëlle', 'régis', 'magnani', 'monter barque', 'moxo', 'raybaud', 'cantor', 'veux', 'combat zone', 'demandé pouvais']
423	0.0006630734982277543	['maigret', 'saltram', 'saltram lodge', 'fenn', 'lodge', 'burden', 'lapointe', 'incendiaire', 'demande écoute', 'entrée musée']
422	0.0006630734982277543	['profitendieu', 'massé', 'molinier', 'tombait malade', 'joëlle', 'billots', 'mme cochart', 'cochart', 'hulotte', 'suggère']
278	0.0005749611241991713	['lauzerte', 'hélix', 'irène', 'mé', 'geneviève', 'azaïs', 'pirouettes', 'rené', 'pérouse', 'essex street']
155	0.0005282360723295836	['ewell', 'gribben', 'ryker', 'sirany', 'groberg', 'vialles', 'mme groberg', 'greenford', 'framley', 'brandshaft']
100	0.0005282360723295836	['howe', 'aveyard', 'constable', 'poulain', 'foote', 'colliers', 'assistant shérif', 'superintendent', 'knep', 'régisseur']
366	0.0005179987847503133	['mont vénus', 'vénus', 'palais glaces', 'orwell', 'sérigny', 'pressa touche', 'mont', 'hais héroïne', 'trappe verrouillée', 'bout bout bout']
367	0.0005179987847503133	['modèles', 'retoucheuse', 'moyen toucher', 'oddie', 'lariboisière', 'japonais', 'keraij', 'tivali', '30', 'jérémiah']
258	0.0005024237674604509	['sandwich', 'verdhuren', 'michèle', 'raybaud', 'wexford', 'crapule', 'mantoff', 'laviolette', 'ennemie numéro', 'novacek']
256	0.0005024237674604509	['burrow', 'comité', 'brandshaft', 'bradwell', 'stochastique', 'avocat', 'faculté', 'abolitionnistes', 'procès', 'whitson']
341	0.00046103644530145544	['spinelli', 'mellors', 'trésor', 'führer', 'contemple', 'spinelli regarde', 'conseil administration', 'lève mains', 'reprend', 'vieilles connaissances']
346	0.00044546142801159293	['garnel', 'pradon', 'lle deroze', 'tache', 'moniteurs', 'deroze', 'profitendieu', 'proposition', 'lle', 'piove']
179	0.0004143113934318679	['séréna', 'saylor', 'oncle', 'gramps', 'atwood', 'townsend', 'frère suppôt', 'programmeur', 'hobart', 'suppôt']
202	0.0004143113934318679	['tuée', 'carnets', 'crowley', 'violences', 'femme réelle', 'bigger', 'merde merde', 'assassinat', 'halsey', 'meurtre']
329	0.00037292407127287243	['datsun', '1995', 'pain maïs', 'marocain', 'docteur stahlmann', 'stahlmann', 'permissif', 'nebbi', 'table couche', 'couche']
